,wave_id,transcript,Speaker,Gender,Age_Range,Pronunciation_dialect,target
5019,/Users/prem/Desktop/Speech_Corpus/821/wav/a0482.wav,And their chief virtue lies in that they will never wear out.,821,Female,Adult,American English,1
5020,/Users/prem/Desktop/Speech_Corpus/821/wav/a0483.wav,"Beyond dispute, Corry Hutchinson had married Mabel Holmes.",821,Female,Adult,American English,1
5021,/Users/prem/Desktop/Speech_Corpus/821/wav/a0486.wav,"For the rest, he was a mere automaton.",821,Female,Adult,American English,1
5022,/Users/prem/Desktop/Speech_Corpus/853/wav/b0221.wav,"It's a Yankee, Joan cried.",853,Female,Adult,American English,1
5023,/Users/prem/Desktop/Speech_Corpus/853/wav/b0220.wav,"Harry Bancroft, Dave lied.",853,Female,Adult,American English,1
5024,/Users/prem/Desktop/Speech_Corpus/853/wav/b0219.wav,"Well, there are better men in Hawaii, that's all.",853,Female,Adult,American English,1
5025,/Users/prem/Desktop/Speech_Corpus/853/wav/b0218.wav,The issue was not in doubt.,853,Female,Adult,American English,1
5026,/Users/prem/Desktop/Speech_Corpus/853/wav/b0212.wav,Death is and has been ever since old Maui died.,853,Female,Adult,American English,1
5027,/Users/prem/Desktop/Speech_Corpus/853/wav/b0213.wav,"Some boy, she laughed acquiescence.",853,Female,Adult,American English,1
5028,/Users/prem/Desktop/Speech_Corpus/853/wav/b0214.wav,Let us talk it over and find a way out.,853,Female,Adult,American English,1
5029,/Users/prem/Desktop/Speech_Corpus/853/wav/b0215.wav,"It is a good property, and worth more than that.",853,Female,Adult,American English,1
5030,/Users/prem/Desktop/Speech_Corpus/853/wav/b0216.wav,"I wish you were more adaptable, Joan retorted.",853,Female,Adult,American English,1
5031,/Users/prem/Desktop/Speech_Corpus/853/wav/b0217.wav,Such is my passage engaged on the steamer.,853,Female,Adult,American English,1
5032,/Users/prem/Desktop/Speech_Corpus/854/wav/rb-10.wav,which is not as dexterous as the fingers are.,854,Female,Adult,American English,1
5033,/Users/prem/Desktop/Speech_Corpus/854/wav/rb-02.wav,Most of them use either a touch screen interface or a miniaturized keyboard for user input.,854,Female,Adult,American English,1
5034,/Users/prem/Desktop/Speech_Corpus/854/wav/rb-03.wav,"Built-in keyboards are usually operated with the thumbs, since touch typing and",854,Female,Adult,American English,1
5035,/Users/prem/Desktop/Speech_Corpus/854/wav/rb-04.wav,hunt and peck typing using the fingers are pretty much out of the question.,854,Female,Adult,American English,1
5036,/Users/prem/Desktop/Speech_Corpus/854/wav/rb-05.wav,"Devices with a touch screen interface often use an on-screen keyboard, or handwriting",854,Female,Adult,American English,1
5037,/Users/prem/Desktop/Speech_Corpus/854/wav/rb-07.wav,"The keyboard, whether it's an on-screen version or not, strongly reduces",854,Female,Adult,American English,1
5038,/Users/prem/Desktop/Speech_Corpus/854/wav/rb-09.wav,"On top of that thumbing or thumb typing puts a lot of strain on the thumb,",854,Female,Adult,American English,1
5039,/Users/prem/Desktop/Speech_Corpus/854/wav/rb-08.wav,"the amount of available ""screen real-estate"".",854,Female,Adult,American English,1
5040,/Users/prem/Desktop/Speech_Corpus/854/wav/rb-01.wav,Hand-held devices such as personal digital assistants and smartphones are quite small.,854,Female,Adult,American English,1
5041,/Users/prem/Desktop/Speech_Corpus/854/wav/rb-06.wav,recognition for inputting text. This has a couple of drawbacks.,854,Female,Adult,American English,1
5042,/Users/prem/Desktop/Speech_Corpus/856/wav/b0273.wav,Then it was that a strange thing happened.,856,Female,Adult,American English,1
5043,/Users/prem/Desktop/Speech_Corpus/856/wav/b0274.wav,From the source of light a harsh voice said.,856,Female,Adult,American English,1
5044,/Users/prem/Desktop/Speech_Corpus/856/wav/b0275.wav,But I did not enjoy it long.,856,Female,Adult,American English,1
5045,/Users/prem/Desktop/Speech_Corpus/856/wav/b0271.wav,"It was put together in a casual, helter-skelter sort of way.",856,Female,Adult,American English,1
5046,/Users/prem/Desktop/Speech_Corpus/856/wav/b0276.wav,We were now good friends.,856,Female,Adult,American English,1
5047,/Users/prem/Desktop/Speech_Corpus/856/wav/b0277.wav,Two of the Folk were already up.,856,Female,Adult,American English,1
5048,/Users/prem/Desktop/Speech_Corpus/856/wav/b0278.wav,Now animals do not like mockery.,856,Female,Adult,American English,1
5049,/Users/prem/Desktop/Speech_Corpus/856/wav/b0279.wav,He gave one last snarl and slid from view among the trees.,856,Female,Adult,American English,1
5050,/Users/prem/Desktop/Speech_Corpus/856/wav/b0270.wav,We could throw stones with our feet.,856,Female,Adult,American English,1
5051,/Users/prem/Desktop/Speech_Corpus/856/wav/b0272.wav,These were merely stout sticks an inch or so in diameter.,856,Female,Adult,American English,1
5052,/Users/prem/Desktop/Speech_Corpus/862/wav/b0278.wav,Now animals do not like mockery.,862,Female,Adult,Australian English,1
5053,/Users/prem/Desktop/Speech_Corpus/862/wav/b0280.wav,"Again the girls applauded, and Mrs Hall cried.",862,Female,Adult,Australian English,1
5054,/Users/prem/Desktop/Speech_Corpus/862/wav/b0276.wav,We were now good friends.,862,Female,Adult,Australian English,1
5055,/Users/prem/Desktop/Speech_Corpus/862/wav/b0275.wav,But I did not enjoy it long.,862,Female,Adult,Australian English,1
5056,/Users/prem/Desktop/Speech_Corpus/862/wav/b0274.wav,From the source of light a harsh voice said.,862,Female,Adult,Australian English,1
5057,/Users/prem/Desktop/Speech_Corpus/862/wav/b0281.wav,Just the same I'd sooner be myself than have book indigestion.,862,Female,Adult,Australian English,1
5058,/Users/prem/Desktop/Speech_Corpus/862/wav/b0282.wav,Some of the smaller veins had doubtless been ruptured.,862,Female,Adult,Australian English,1
5059,/Users/prem/Desktop/Speech_Corpus/862/wav/b0283.wav, we were without this momentum.,862,Female,Adult,Australian English,1
5060,/Users/prem/Desktop/Speech_Corpus/862/wav/b0277.wav,Two of the Folk were already up.,862,Female,Adult,Australian English,1
5061,/Users/prem/Desktop/Speech_Corpus/862/wav/b0279.wav,He gave one last snarl and slid from view among the trees.,862,Female,Adult,Australian English,1
5062,/Users/prem/Desktop/Speech_Corpus/928/wav/b0161.wav,"In a flash he was on his feet, facing him.",928,Female,Youth,European English,1
5063,/Users/prem/Desktop/Speech_Corpus/928/wav/b0167.wav,"A little before dawn of the day following, the fire relief came.",928,Female,Youth,European English,1
5064,/Users/prem/Desktop/Speech_Corpus/928/wav/b0162.wav,He thought he saw a shudder pass through the Factor's shoulders.,928,Female,Youth,European English,1
5065,/Users/prem/Desktop/Speech_Corpus/928/wav/b0168.wav,The Indian felt the worship of her warm in his heart.,928,Female,Youth,European English,1
5066,/Users/prem/Desktop/Speech_Corpus/928/wav/b0169.wav,He drew in a deep breath as he looked at them.,928,Female,Youth,European English,1
5067,/Users/prem/Desktop/Speech_Corpus/928/wav/b0170.wav,"Then he shouted, Shut up.",928,Female,Youth,European English,1
5068,/Users/prem/Desktop/Speech_Corpus/928/wav/b0166.wav,"Fast, but endure.",928,Female,Youth,European English,1
5069,/Users/prem/Desktop/Speech_Corpus/928/wav/b0165.wav,"He pulled, and the log crashed down to break his back.",928,Female,Youth,European English,1
5070,/Users/prem/Desktop/Speech_Corpus/928/wav/b0164.wav,They laughed like two happy children.,928,Female,Youth,European English,1
5071,/Users/prem/Desktop/Speech_Corpus/928/wav/b0163.wav,The moon had already begun its westward decline.,928,Female,Youth,European English,1
5072,/Users/prem/Desktop/Speech_Corpus/942/wav/b0491.wav,"Jacob Brinker, who was his roadmate, brought the news.",942,Female,Adult,American English,1
5073,/Users/prem/Desktop/Speech_Corpus/942/wav/b0489.wav,"He was a merry monarch, especially so for an Asiatic.",942,Female,Adult,American English,1
5074,/Users/prem/Desktop/Speech_Corpus/942/wav/b0490.wav,What an excited whispering and conferring took place.,942,Female,Adult,American English,1
5075,/Users/prem/Desktop/Speech_Corpus/942/wav/b0493.wav,You yellow giant thing of the frost.,942,Female,Adult,American English,1
5076,/Users/prem/Desktop/Speech_Corpus/942/wav/b0492.wav,Thus he turned the tenets and jargon of psychology back on me.,942,Female,Adult,American English,1
5077,/Users/prem/Desktop/Speech_Corpus/942/wav/b0486.wav,"But why continue the tirade, for tirade it was.",942,Female,Adult,American English,1
5078,/Users/prem/Desktop/Speech_Corpus/942/wav/b0488.wav,"Beyond refusing to sell us food, they left us to ourselves.",942,Female,Adult,American English,1
5079,/Users/prem/Desktop/Speech_Corpus/942/wav/b0487.wav,After all superfluous flesh is gone what is left is stringy and resistant.,942,Female,Adult,American English,1
5080,/Users/prem/Desktop/Speech_Corpus/942/wav/b0494.wav,Never so strange a prophet came up to Jerusalem.,942,Female,Adult,American English,1
5081,/Users/prem/Desktop/Speech_Corpus/942/wav/b0495.wav,We who have endured so much surely can endure a little more.,942,Female,Adult,American English,1
5082,/Users/prem/Desktop/Speech_Corpus/943/wav/b0503.wav,The scents of strange vegetation blew off the tropic land.,943,Female,Adult,American English,1
5083,/Users/prem/Desktop/Speech_Corpus/943/wav/b0497.wav,One great drawback to farming in California is our long dry summer.,943,Female,Adult,American English,1
5084,/Users/prem/Desktop/Speech_Corpus/943/wav/b0498.wav,"I remembered the red wine of the Italian rancho, and shuddered inwardly.",943,Female,Adult,American English,1
5085,/Users/prem/Desktop/Speech_Corpus/943/wav/b0506.wav,It would help to tide me along until I got steady employment.,943,Female,Adult,American English,1
5086,/Users/prem/Desktop/Speech_Corpus/943/wav/b0499.wav,"I said, and dismissed the matter as not worth thinking about.",943,Female,Adult,American English,1
5087,/Users/prem/Desktop/Speech_Corpus/943/wav/b0500.wav,Then came my boy code.,943,Female,Adult,American English,1
5088,/Users/prem/Desktop/Speech_Corpus/943/wav/b0501.wav,"And wherever I ranged, the way lay along alcohol-drenched roads.",943,Female,Adult,American English,1
5089,/Users/prem/Desktop/Speech_Corpus/943/wav/b0505.wav,How valiantly I went at it that first day.,943,Female,Adult,American English,1
5090,/Users/prem/Desktop/Speech_Corpus/943/wav/b0502.wav,"And as we hurried up town, Joe Goose explained.",943,Female,Adult,American English,1
5091,/Users/prem/Desktop/Speech_Corpus/943/wav/b0504.wav,"The life there was healthful and athletic, but too juvenile.",943,Female,Adult,American English,1
5092,/Users/prem/Desktop/Speech_Corpus/969/wav/b0254.wav,At the same time spears and arrows began to fall among the invaders.,969,Female,Adult,British English,1
5093,/Users/prem/Desktop/Speech_Corpus/969/wav/b0255.wav,"Then, again, Tudor had such an irritating way about him.",969,Female,Adult,British English,1
5094,/Users/prem/Desktop/Speech_Corpus/969/wav/b0256.wav,"Outwardly, he maintained a calm and smiling aspect.",969,Female,Adult,British English,1
5095,/Users/prem/Desktop/Speech_Corpus/969/wav/b0257.wav,Tudor surveyed him with withering disgust.,969,Female,Adult,British English,1
5096,/Users/prem/Desktop/Speech_Corpus/969/wav/b0258.wav,"You fired me out of your house, in short.",969,Female,Adult,British English,1
5097,/Users/prem/Desktop/Speech_Corpus/969/wav/b0259.wav,"Her mouth opened, but instead of speaking she drew a long sigh.",969,Female,Adult,British English,1
5098,/Users/prem/Desktop/Speech_Corpus/969/wav/b0260.wav,It's worth eight dollars.,969,Female,Adult,British English,1
5099,/Users/prem/Desktop/Speech_Corpus/969/wav/b0261.wav,And he did hurt my arm.,969,Female,Adult,British English,1
5100,/Users/prem/Desktop/Speech_Corpus/969/wav/b0253.wav,The very opposite is true; they are discouraged vagabonds.,969,Female,Adult,British English,1
5101,/Users/prem/Desktop/Speech_Corpus/969/wav/b0262.wav,Saxon's onto her job.,969,Female,Adult,British English,1
5102,/Users/prem/Desktop/Speech_Corpus/971/wav/ar-19.wav,"""Well,"" said the old rat, ""we can't wait for you to join us. Right about face! March!""",971,Female,Adult,British English,1
5103,/Users/prem/Desktop/Speech_Corpus/971/wav/ar-13.wav,We found a stone house where there is room for us all.,971,Female,Adult,British English,1
5104,/Users/prem/Desktop/Speech_Corpus/971/wav/ar-20.wav,Arthur stood and watched them hurry away.,971,Female,Adult,British English,1
5105,/Users/prem/Desktop/Speech_Corpus/971/wav/ar-14.wav,"There is a kindly horse named Nelly, a cow, a calf, and a garden with an elm tree.",971,Female,Adult,British English,1
5106,/Users/prem/Desktop/Speech_Corpus/971/wav/ar-15.wav,The rats crawled out of their little houses and stood on the floor in a long line.,971,Female,Adult,British English,1
5107,/Users/prem/Desktop/Speech_Corpus/971/wav/ar-16.wav,Just then the old rat saw Arthur. Stop. he ordered coarsely.,971,Female,Adult,British English,1
5108,/Users/prem/Desktop/Speech_Corpus/971/wav/ar-17.wav,"""You are coming, of course."" ""I'm not certain,"" said Arthur, undaunted,",971,Female,Adult,British English,1
5109,/Users/prem/Desktop/Speech_Corpus/971/wav/ar-12.wav,"Within five hours the ten scouts came back and said,",971,Female,Adult,British English,1
5110,/Users/prem/Desktop/Speech_Corpus/971/wav/ar-18.wav,"""The roof may not come down yet.""",971,Female,Adult,British English,1
5111,/Users/prem/Desktop/Speech_Corpus/971/wav/ar-21.wav,"""I think I'll go tomorrow,"" he said calmly to himself, ""but then again I don't know;""",971,Female,Adult,British English,1
5112,/Users/prem/Desktop/Speech_Corpus/975/wav/a0409.wav,He could feel a new stir in the land.,975,Female,Adult,American English,1
5113,/Users/prem/Desktop/Speech_Corpus/975/wav/a0414.wav,Now our figuring was all right.,975,Female,Adult,American English,1
5114,/Users/prem/Desktop/Speech_Corpus/975/wav/a0412.wav,There is another virtue in these bulkheads.,975,Female,Adult,American English,1
5115,/Users/prem/Desktop/Speech_Corpus/975/wav/a0411.wav,It will break our hearts and our backs to hoist anchor by hand.,975,Female,Adult,American English,1
5116,/Users/prem/Desktop/Speech_Corpus/975/wav/a0410.wav,So we have to fit the boat throughout with oil lamps as well.,975,Female,Adult,American English,1
5117,/Users/prem/Desktop/Speech_Corpus/975/wav/a0408.wav,The Eldorado emptied its occupants into the street to see the test.,975,Female,Adult,American English,1
5118,/Users/prem/Desktop/Speech_Corpus/975/wav/a0405.wav,It seemed the ordained order of things that dogs should work.,975,Female,Adult,American English,1
5119,/Users/prem/Desktop/Speech_Corpus/975/wav/a0406.wav,And that was the last of Francois and Perrault.,975,Female,Adult,American English,1
5120,/Users/prem/Desktop/Speech_Corpus/975/wav/a0407.wav,"Mercedes screamed, cried, laughed, and manifested the chaotic abandonment of hysteria.",975,Female,Adult,American English,1
5121,/Users/prem/Desktop/Speech_Corpus/975/wav/a0413.wav,But I am at the end of my resources.,975,Female,Adult,American English,1
5122,/Users/prem/Desktop/Speech_Corpus/987/wav/a0511.wav,There is more behind this than a mere university ideal.,987,Female,Youth,Indian English,1
5123,/Users/prem/Desktop/Speech_Corpus/987/wav/a0502.wav,Anything unusual or abnormal was sufficient to send a fellow to Molokai.,987,Female,Youth,Indian English,1
5124,/Users/prem/Desktop/Speech_Corpus/987/wav/a0503.wav,His beady black eyes saw bargains where other men saw bankruptcy.,987,Female,Youth,Indian English,1
5125,/Users/prem/Desktop/Speech_Corpus/987/wav/a0504.wav,He was an athlete and a giant.,987,Female,Youth,Indian English,1
5126,/Users/prem/Desktop/Speech_Corpus/987/wav/a0505.wav,We fished sharks on Niihau together.,987,Female,Youth,Indian English,1
5127,/Users/prem/Desktop/Speech_Corpus/987/wav/a0508.wav,Soon shall it be thrust back from off prostrate humanity.,987,Female,Youth,Indian English,1
5128,/Users/prem/Desktop/Speech_Corpus/987/wav/a0509.wav,"Yet, in accordance with Ernest's test of truth, it worked.",987,Female,Youth,Indian English,1
5129,/Users/prem/Desktop/Speech_Corpus/987/wav/a0510.wav,Much more Ernest told them of themselves and of his disillusionment.,987,Female,Youth,Indian English,1
5130,/Users/prem/Desktop/Speech_Corpus/987/wav/a0512.wav,"No, it is a palace, wherein there are many servants.",987,Female,Youth,Indian English,1
5131,/Users/prem/Desktop/Speech_Corpus/987/wav/a0506.wav,The Claudine was leaving next morning for Honolulu.,987,Female,Youth,Indian English,1
5132,/Users/prem/Desktop/Speech_Corpus/1022/wav/b0157.wav,In the crib the baby sat up and began to prattle.,1022,Female,Adult,American English,1
5133,/Users/prem/Desktop/Speech_Corpus/1022/wav/b0161.wav,"In a flash he was on his feet, facing him.",1022,Female,Adult,American English,1
5134,/Users/prem/Desktop/Speech_Corpus/1022/wav/b0160.wav,It was over when he made his way through the ring of spectators.,1022,Female,Adult,American English,1
5135,/Users/prem/Desktop/Speech_Corpus/1022/wav/b0162.wav,He thought he saw a shudder pass through the Factor's shoulders.,1022,Female,Adult,American English,1
5136,/Users/prem/Desktop/Speech_Corpus/1022/wav/b0163.wav,The moon had already begun its westward decline.,1022,Female,Adult,American English,1
5137,/Users/prem/Desktop/Speech_Corpus/1022/wav/b0164.wav,They laughed like two happy children.,1022,Female,Adult,American English,1
5138,/Users/prem/Desktop/Speech_Corpus/1022/wav/b0159.wav,His teeth shut with a last click.,1022,Female,Adult,American English,1
5139,/Users/prem/Desktop/Speech_Corpus/1022/wav/b0165.wav,"He pulled, and the log crashed down to break his back.",1022,Female,Adult,American English,1
5140,/Users/prem/Desktop/Speech_Corpus/1022/wav/b0166.wav,"Fast, but endure.",1022,Female,Adult,American English,1
5141,/Users/prem/Desktop/Speech_Corpus/1022/wav/b0158.wav,"She obeyed, shrinking back with the baby in her arms.",1022,Female,Adult,American English,1
5142,/Users/prem/Desktop/Speech_Corpus/1059/wav/b0036.wav,"He wondered, too, where Roscoe was.",1059,Female,Adult,American English,1
5143,/Users/prem/Desktop/Speech_Corpus/1059/wav/b0033.wav,How does your wager look now.,1059,Female,Adult,American English,1
5144,/Users/prem/Desktop/Speech_Corpus/1059/wav/b0034.wav,He confessed that the sketch had startled him.,1059,Female,Adult,American English,1
5145,/Users/prem/Desktop/Speech_Corpus/1059/wav/b0037.wav,Philip knew that she was not an Indian.,1059,Female,Adult,American English,1
5146,/Users/prem/Desktop/Speech_Corpus/1059/wav/b0042.wav,Ten minutes had not elapsed since he had dropped the handkerchief.,1059,Female,Adult,American English,1
5147,/Users/prem/Desktop/Speech_Corpus/1059/wav/b0041.wav,"But if Pierre did not return, until tomorrow.",1059,Female,Adult,American English,1
5148,/Users/prem/Desktop/Speech_Corpus/1059/wav/b0040.wav,The thought set his blood tingling.,1059,Female,Adult,American English,1
5149,/Users/prem/Desktop/Speech_Corpus/1059/wav/b0039.wav,"Philip took a step toward Gregson, half determined to awaken him.",1059,Female,Adult,American English,1
5150,/Users/prem/Desktop/Speech_Corpus/1059/wav/b0038.wav,In her haste to get away she had forgotten these things.,1059,Female,Adult,American English,1
5151,/Users/prem/Desktop/Speech_Corpus/1059/wav/b0035.wav,"After all, the picture was only a resemblance.",1059,Female,Adult,American English,1
5152,/Users/prem/Desktop/Speech_Corpus/1069/wav/a0454.wav,The sharp voice of Wolf Larsen aroused me.,1069,Female,Adult,American English,1
5153,/Users/prem/Desktop/Speech_Corpus/1069/wav/a0456.wav,"But it won't continue, she said with easy confidence.",1069,Female,Adult,American English,1
5154,/Users/prem/Desktop/Speech_Corpus/1069/wav/a0463.wav,"They are his tongue, by which he makes his knowledge articulate.",1069,Female,Adult,American English,1
5155,/Users/prem/Desktop/Speech_Corpus/1069/wav/a0455.wav,"I obeyed, and a minute or two later they stood before him.",1069,Female,Adult,American English,1
5156,/Users/prem/Desktop/Speech_Corpus/1069/wav/a0457.wav,What I saw I could not at first believe.,1069,Female,Adult,American English,1
5157,/Users/prem/Desktop/Speech_Corpus/1069/wav/a0458.wav,The stout wood was crushed like an eggshell.,1069,Female,Adult,American English,1
5158,/Users/prem/Desktop/Speech_Corpus/1069/wav/a0459.wav,There's too much of the schoolboy in me.,1069,Female,Adult,American English,1
5159,/Users/prem/Desktop/Speech_Corpus/1069/wav/a0460.wav,I had forgotten their existence.,1069,Female,Adult,American English,1
5160,/Users/prem/Desktop/Speech_Corpus/1069/wav/a0461.wav,"Ah, we were very close together in that moment.",1069,Female,Adult,American English,1
5161,/Users/prem/Desktop/Speech_Corpus/1069/wav/a0462.wav,But she swung obediently on her heel into the wind.,1069,Female,Adult,American English,1
5162,/Users/prem/Desktop/Speech_Corpus/1070/wav/a0193.wav,It was edged with ice.,1070,Female,Youth,Other,1
5163,/Users/prem/Desktop/Speech_Corpus/1070/wav/a0192.wav,He did not rush in.,1070,Female,Youth,Other,1
5164,/Users/prem/Desktop/Speech_Corpus/1070/wav/a0191.wav,For a time the exciting thrill of his adventure was gone.,1070,Female,Youth,Other,1
5165,/Users/prem/Desktop/Speech_Corpus/1070/wav/a0190.wav,Next to them the Canada jays were most persistent.,1070,Female,Youth,Other,1
5166,/Users/prem/Desktop/Speech_Corpus/1070/wav/a0189.wav,"The big-eyed, clucking moose-birds were most annoying.",1070,Female,Youth,Other,1
5167,/Users/prem/Desktop/Speech_Corpus/1070/wav/a0188.wav,Two gigantic owls were tearing at the carcass.,1070,Female,Youth,Other,1
5168,/Users/prem/Desktop/Speech_Corpus/1070/wav/a0187.wav,Ahead of them they saw a glimmer of sunshine.,1070,Female,Youth,Other,1
5169,/Users/prem/Desktop/Speech_Corpus/1070/wav/a0195.wav,But a strange thing happened.,1070,Female,Youth,Other,1
5170,/Users/prem/Desktop/Speech_Corpus/1070/wav/a0196.wav,He began to follow the footprints of the dog.,1070,Female,Youth,Other,1
5171,/Users/prem/Desktop/Speech_Corpus/1070/wav/a0194.wav,He drank of the water cautiously.,1070,Female,Youth,Other,1
5172,/Users/prem/Desktop/Speech_Corpus/1074/wav/rp-10.wav,Throughout the centuries people have explained the rainbow in various ways.,1074,Female,Adult,Canadian English,1
5173,/Users/prem/Desktop/Speech_Corpus/1074/wav/rp-09.wav,his friends say he is looking for the pot of gold at the end of the rainbow.,1074,Female,Adult,Canadian English,1
5174,/Users/prem/Desktop/Speech_Corpus/1074/wav/rp-08.wav,"When a man looks for something beyond his reach,",1074,Female,Adult,Canadian English,1
5175,/Users/prem/Desktop/Speech_Corpus/1074/wav/rp-07.wav,"People look, but no one ever finds it.",1074,Female,Adult,Canadian English,1
5176,/Users/prem/Desktop/Speech_Corpus/1074/wav/rp-06.wav,"There is , according to legend, a boiling pot of gold at one end.",1074,Female,Adult,Canadian English,1
5177,/Users/prem/Desktop/Speech_Corpus/1074/wav/rp-01.wav,"When the sunlight strikes raindrops in the air,",1074,Female,Adult,Canadian English,1
5178,/Users/prem/Desktop/Speech_Corpus/1074/wav/rp-02.wav,they act as a prism and form a rainbow.,1074,Female,Adult,Canadian English,1
5179,/Users/prem/Desktop/Speech_Corpus/1074/wav/rp-03.wav,The rainbow is a division of white light into many beautiful colors.,1074,Female,Adult,Canadian English,1
5180,/Users/prem/Desktop/Speech_Corpus/1115/wav/b0087.wav,They will search for us between their camp and Churchill.,1115,Female,Adult,American English,1
5181,/Users/prem/Desktop/Speech_Corpus/1115/wav/b0086.wav,He can care for himself.,1115,Female,Adult,American English,1
5182,/Users/prem/Desktop/Speech_Corpus/1115/wav/b0085.wav,Her eyes smiled truth at him as he came up the bank.,1115,Female,Adult,American English,1
5183,/Users/prem/Desktop/Speech_Corpus/1115/wav/b0084.wav,Your face is red with blood.,1115,Female,Adult,American English,1
5184,/Users/prem/Desktop/Speech_Corpus/1115/wav/b0083.wav,In it there was something that was almost tragedy.,1115,Female,Adult,American English,1
5185,/Users/prem/Desktop/Speech_Corpus/1115/wav/b0082.wav,"He bit his tongue, and cursed himself at this fresh break.",1115,Female,Adult,American English,1
5186,/Users/prem/Desktop/Speech_Corpus/1115/wav/b0088.wav,"Until I die, he exclaimed.",1115,Female,Adult,American English,1
5187,/Users/prem/Desktop/Speech_Corpus/1115/wav/b0081.wav,You were going to leave after you saw me on the rock.,1115,Female,Adult,American English,1
5188,/Users/prem/Desktop/Speech_Corpus/1115/wav/b0080.wav,Tomorrow it will be strong enough for you to stand upon.,1115,Female,Adult,American English,1
5189,/Users/prem/Desktop/Speech_Corpus/1115/wav/b0079.wav,The truth of it set Jeanne quivering.,1115,Female,Adult,American English,1
5190,/Users/prem/Desktop/Speech_Corpus/1172/wav/a0236.wav,Don't you see I hate you.,1172,Female,Youth,American English,1
5191,/Users/prem/Desktop/Speech_Corpus/1172/wav/a0235.wav,His voice was passionately rebellious.,1172,Female,Youth,American English,1
5192,/Users/prem/Desktop/Speech_Corpus/1172/wav/a0241.wav,I think it's much nicer to quarrel.,1172,Female,Youth,American English,1
5193,/Users/prem/Desktop/Speech_Corpus/1172/wav/a0238.wav,It happened to him at the Gallina Society in Oakland one afternoon.,1172,Female,Youth,American English,1
5194,/Users/prem/Desktop/Speech_Corpus/1172/wav/a0234.wav,"Why, the average review is more nauseating than cod liver oil.",1172,Female,Youth,American English,1
5195,/Users/prem/Desktop/Speech_Corpus/1172/wav/a0233.wav,I never allow what can't be changed to annoy me.,1172,Female,Youth,American English,1
5196,/Users/prem/Desktop/Speech_Corpus/1172/wav/a0240.wav,Wash your hands of me.,1172,Female,Youth,American English,1
5197,/Users/prem/Desktop/Speech_Corpus/1172/wav/a0237.wav,So Hughie and I did the managing ourselves.,1172,Female,Youth,American English,1
5198,/Users/prem/Desktop/Speech_Corpus/1172/wav/a0239.wav,He cried in such genuine dismay that she broke into hearty laughter.,1172,Female,Youth,American English,1
5199,/Users/prem/Desktop/Speech_Corpus/1172/wav/a0242.wav,I saw it when she rolled.,1172,Female,Youth,American English,1
5200,/Users/prem/Desktop/Speech_Corpus/1208/wav/a0205.wav,From now on we're pals.,1208,Female,Adult,American English,1
5201,/Users/prem/Desktop/Speech_Corpus/1208/wav/a0198.wav,Sometimes her dreams were filled with visions.,1208,Female,Adult,American English,1
5202,/Users/prem/Desktop/Speech_Corpus/1208/wav/a0203.wav,They were following the shore of a lake.,1208,Female,Adult,American English,1
5203,/Users/prem/Desktop/Speech_Corpus/1208/wav/a0201.wav,"He cried, and swung the club wildly.",1208,Female,Adult,American English,1
5204,/Users/prem/Desktop/Speech_Corpus/1208/wav/a0200.wav,"He leapt again, and the club caught him once more.",1208,Female,Adult,American English,1
5205,/Users/prem/Desktop/Speech_Corpus/1208/wav/a0196.wav,He began to follow the footprints of the dog.,1208,Female,Adult,American English,1
5206,/Users/prem/Desktop/Speech_Corpus/1208/wav/a0197.wav,"Such a dog the wise driver kills, or turns loose.",1208,Female,Adult,American English,1
5207,/Users/prem/Desktop/Speech_Corpus/1208/wav/a0199.wav,Thus had the raw wilderness prepared him for this day.,1208,Female,Adult,American English,1
5208,/Users/prem/Desktop/Speech_Corpus/1208/wav/a0204.wav,The wolf-dog thrust his gaunt muzzle toward him.,1208,Female,Adult,American English,1
5209,/Users/prem/Desktop/Speech_Corpus/1212/wav/rb-13.wav,Many phones already offer the possibility of so-called voice dialing.,1212,Female,Adult,European English,1
5210,/Users/prem/Desktop/Speech_Corpus/1212/wav/rb-09.wav,"On top of that thumbing or thumb typing puts a lot of strain on the thumb,",1212,Female,Adult,European English,1
5211,/Users/prem/Desktop/Speech_Corpus/1212/wav/rb-12.wav,especially since most of these devices often already have a built-in microphone.,1212,Female,Adult,European English,1
5212,/Users/prem/Desktop/Speech_Corpus/1212/wav/rb-14.wav,A major stumbling block is the still limited computing power of these phones.,1212,Female,Adult,European English,1
5213,/Users/prem/Desktop/Speech_Corpus/1212/wav/rb-15.wav,One way to deal with this is to use only a limited number of available commands.,1212,Female,Adult,European English,1
5214,/Users/prem/Desktop/Speech_Corpus/1212/wav/rb-16.wav,That way the software only needs to compare,1212,Female,Adult,European English,1
5215,/Users/prem/Desktop/Speech_Corpus/1212/wav/rb-17.wav,the voice input with a small number of possible options.,1212,Female,Adult,European English,1
5216,/Users/prem/Desktop/Speech_Corpus/1212/wav/rb-18.wav,Modern computers have far more computing power than hand-held devices.,1212,Female,Adult,European English,1
5217,/Users/prem/Desktop/Speech_Corpus/1212/wav/rb-11.wav,"A good solution would be to use speech recognition,",1212,Female,Adult,European English,1
5218,/Users/prem/Desktop/Speech_Corpus/1212/wav/rb-10.wav,which is not as dexterous as the fingers are.,1212,Female,Adult,European English,1
